Dayswus,Edu,Income,Recency,LTV,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,x0_18-37,x0_38-57,x0_58-78,x1_morethan5visits,x2_above32disc,x3_AverageAmountorless
-0.3885130710476251,-0.41016045406685925,-0.481627250298428,-0.00630523510777943,-0.7683871436709021,0.8258393565619802,-0.3846912072612659,-0.6776769177945059,-0.7666837085973358,-0.23804269610638137,3.4378303856857793,-0.05735109091895752,1,0,0,0,1,1
-1.1939257376616519,0.1260428889336253,0.9043956030125628,-0.6988892622274592,0.24887923813036267,-0.033847533126119926,0.009516470116735726,0.19687503391380323,-0.6375313308941746,0.29117565562162684,-0.24925179730099392,-1.1379413671524115,0,0,1,0,0,0
-0.5416897131644033,-0.41016045406685925,-0.4444859865490267,-0.2297194374044503,-0.7512035899242592,1.2986671458904353,-0.7788988846392675,-1.2342099779725209,-0.6375313308941746,-0.5026518719703855,0.7617223496469923,0.3208555057627513,0,1,0,1,1,1
0.8319588838828327,0.6622462319341099,0.4897427921859136,0.4628645897152294,-0.43158949023669957,0.3100272227491201,-0.5160937663872665,-0.121143857616491,-0.3792265754878521,0.15887106768962478,-0.3681899322360511,-0.9758528257173933,0,0,1,0,0,1
-0.8678077254130276,1.1984495749345945,0.6657346800997433,-1.145717666820801,-0.35941856450079906,-0.24876925554814494,-0.3846912072612659,0.594398648326671,-0.12092182008152969,0.4234802435536289,-0.8439424719762799,-0.8677937980940479,0,0,1,0,0,0
-1.0160431855260388,1.1984495749345945,-0.5207040961311314,-0.02864665533744652,-0.7340200361776161,1.5995575572812704,-0.7788988846392675,-1.4727241466202414,-0.7666837085973358,-0.8995656357663917,-0.962880606911337,0.15876696432773324,0,1,0,0,1,1
-0.4626308011041307,-0.9463637970673437,0.43700731052009706,-0.5648407408494566,0.08391712216259001,0.9118080455307902,0.009516470116735726,-1.0752005322073737,-0.3792265754878521,-0.6349564599023876,-0.4871280671711083,0.7530916162561329,0,1,0,1,0,0
-0.10192451482913706,-0.9463637970673437,0.3445741359382537,0.3288160683372269,-0.5346908127165575,0.8258393565619802,0.5351267066207379,-0.9161910864422266,-0.7666837085973358,-0.8995656357663917,-0.9034115394438085,-0.11138060473063022,0,1,0,1,0,1
0.1401934033554477,-0.41016045406685925,-0.769262051960458,-0.11801233625611486,-0.7477668791749306,-1.452330901111485,-0.3846912072612659,2.5820167203910103,-0.2500741977846909,0.8203940073496351,0.642784214711935,0.9692096715028237,1,0,0,1,1,1
1.6472539145043936,1.734652917935079,0.5040222751023501,0.8203273133899028,0.4825755690847073,0.6539019786243602,-0.7788988846392675,-0.121143857616491,-0.5083789531910133,-0.37034728403838346,-0.9034115394438085,-0.3815281737889937,0,1,0,0,0,0
-0.5614544411794714,1.1984495749345945,-1.1928623648702963,0.8203273133899028,-0.7408934576762733,0.7398706675931701,0.2723215883687368,-0.5186674720293588,-0.7666837085973358,-0.7672610478343896,-0.3087208647685225,0.9692096715028237,0,1,0,1,1,1
1.2470181721992637,-1.4825671400678284,0.08031240094251359,0.619254531322899,0.5719300485672508,-0.46369097797016995,-0.647496325513267,1.0714269856221124,-0.12092182008152969,0.4234802435536289,-0.42765899970357973,0.05070793670438786,0,1,0,1,0,0
-0.1068656968329041,1.1984495749345945,0.07286223594263368,-0.9669863049834642,-0.428152779487371,0.9547923900151952,-0.7788988846392675,-0.35965802626421167,-0.7666837085973358,-0.7672610478343896,-0.24925179730099392,-0.2194396323539756,0,1,0,0,0,1
-1.0061608215185047,-0.41016045406685925,0.12106918594185659,-0.8776206240647958,-0.3662919859994562,1.5135888683124603,-0.647496325513267,-1.552228869502815,-0.7666837085973358,-0.6349564599023876,-0.5465971346386369,-0.05735109091895752,0,1,0,0,0,0
-0.6602780812548121,-0.41016045406685925,0.6963753096825828,-1.145717666820801,0.16983489089580495,-0.29175360003254996,-0.25328864813526536,1.3099411542698332,-0.2500741977846909,-0.7672610478343896,0.22650074243923485,-0.16541011854230292,0,0,1,0,0,0
0.7528999718225602,0.1260428889336253,0.6180755363505116,-0.9446448847537972,-0.35254514300214185,1.6425419017656753,-0.7788988846392675,-1.4727241466202414,-0.895836086300497,-0.8995656357663917,0.10756260750417765,0.374885019574424,0,1,0,0,0,0
0.6194880577208501,-0.9463637970673437,0.0860826267757539,-0.5424993206197896,-0.7649504329215735,0.6968863231087652,-0.910301443765268,-0.43916274914678527,0.00823055762163154,-0.6349564599023876,-0.011375527430879542,0.536973561009442,0,1,0,1,1,0
0.8813707039205031,-0.41016045406685925,-1.6824185502790714,-0.31908511832311864,-0.7271466146789589,-1.6672526235335101,2.3747625343847454,0.03786558814865611,1.8163638454658886,0.8203940073496351,2.1295109014001503,1.6715933510545686,1,0,0,1,1,1
0.871488339912969,-0.41016045406685925,0.5007354376024031,0.2841332278778927,0.980898627737354,-0.850550078329815,0.6665292657467384,0.9124175398569653,-0.2500741977846909,0.688089419417633,-0.6655352695736941,-0.0033215771072848325,0,0,1,1,0,0
-0.14145397085927336,-1.4825671400678284,-1.5401350069480317,4.193881768069633,-0.7340200361776161,-1.8821743459555351,5.659826512534758,-1.6317335923853886,3.4953447556069843,-0.8995656357663917,1.8916346315300356,0.10473745051606055,1,0,0,0,1,1
-1.2433375576993224,0.6622462319341099,-0.5672311069637147,-0.4978164801604554,-0.7649504329215735,-0.24876925554814494,0.14091902924273628,0.9919222627395389,-0.7666837085973358,-0.23804269610638137,0.048093540036649056,0.9151801576911509,1,0,0,0,1,1
0.43666432358146984,-0.41016045406685925,1.5091737030028138,-0.9669863049834642,1.8297661828215175,-1.06547180075184,0.5351267066207379,0.6739033712092446,1.1706019569500825,0.4234802435536289,-0.7250043370412227,-1.4621184500224476,0,0,1,0,0,0
0.3328995015023621,0.6622462319341099,-0.5828618452967961,-0.18503659694511612,-0.7615137221722449,-0.37772228900135996,-0.910301443765268,1.3099411542698332,-0.2500741977846909,0.02656647975762273,-0.3087208647685225,0.9151801576911509,1,0,0,1,1,1
-1.6929851200421226,0.1260428889336253,-0.03684509572226451,0.619254531322899,-0.46939330847931415,1.0837454234684103,-0.7788988846392675,-0.6776769177945059,-0.7666837085973358,-0.7672610478343896,0.16703167497170623,0.05070793670438786,0,1,0,0,0,1
-1.6831027560345886,-0.9463637970673437,0.31619777218871115,-0.5871821610791237,-0.07417157230652546,1.6425419017656753,-0.910301443765268,-1.7907430381505358,-0.5083789531910133,-0.6349564599023876,-0.8439424719762799,0.9151801576911509,0,1,0,1,0,0
1.1531357141276901,-0.41016045406685925,1.7589733529987872,0.5522302706338977,1.5513926121259012,-0.850550078329815,-0.910301443765268,0.9124175398569653,0.91229720154376,1.085003183213639,-0.42765899970357973,-1.6782365052691384,0,0,1,0,0,0
0.9011354319355712,0.1260428889336253,1.4455186167538399,-0.4531336397011212,1.1733544296997553,0.1810741892959051,0.5351267066207379,0.19687503391380323,-0.6375313308941746,-0.7672610478343896,-0.6655352695736941,-1.7862955328924837,0,0,1,0,0,0
-0.37863070704009105,0.6622462319341099,1.4910960967531053,0.038377605351554746,1.073689817969226,-0.29175360003254996,1.9805548570067437,-0.35965802626421167,0.13738293532479276,-0.5026518719703855,-0.18978272983346534,-1.354059422399102,0,0,1,0,0,0
0.9357237059619404,0.1260428889336253,-0.17036373905344554,-0.5424993206197896,-0.4418996224846854,1.5995575572812704,-0.7788988846392675,-1.552228869502815,-0.7666837085973358,-0.7672610478343896,-0.8439424719762799,0.15876696432773324,0,1,0,1,0,1
1.3359594482670705,1.1984495749345945,0.9676489646782098,0.351157488566894,0.101100675909233,0.6109176341399551,-0.3846912072612659,-0.121143857616491,-0.6375313308941746,-0.6349564599023876,-0.3681899322360511,0.21279647813940594,0,0,1,1,0,0
-1.203808101669186,-2.018770483068313,-1.3488410644511153,-0.4307922194714541,-0.7374567469269447,-1.6672526235335101,2.3747625343847454,0.4353892025615239,2.074668600872211,-0.10573810817437933,0.40490794484182063,-0.0033215771072848325,1,0,0,0,1,1
0.14513458535921472,0.1260428889336253,-0.9966381661234595,0.038377605351554746,-0.6996529286843302,0.009136811358285077,-0.7788988846392675,0.5148939254440975,0.00823055762163154,-0.10573810817437933,-0.6060662021061655,1.5095048096195505,1,0,0,1,0,1
-1.0012196395147377,1.1984495749345945,-0.9550414115407966,-0.4307922194714541,-0.7512035899242592,0.8258393565619802,-0.910301443765268,-0.20064858049906456,-0.6375313308941746,-0.6349564599023876,-0.3681899322360511,0.8071211300678055,1,0,0,1,1,1
-1.035807913541107,-0.41016045406685925,-0.46566782821535196,-0.8329377836054617,-0.8165010941615025,1.1697141124372201,-0.7788988846392675,-1.6317335923853886,-0.12092182008152969,0.02656647975762273,0.28596980990676346,-0.4355576876006664,0,1,0,0,1,1
-1.4261612918387028,1.1984495749345945,1.5548242238354113,0.4628645897152294,0.8296833547668956,-0.24876925554814494,-0.7788988846392675,1.150931708504686,-0.3792265754878521,0.15887106768962478,0.10756260750417765,-1.191970880964084,0,0,1,0,0,0
0.26866413545339063,0.6622462319341099,-1.4732296036157768,-0.5648407408494566,-0.7615137221722449,-1.5812839345647,0.6665292657467384,0.19687503391380323,2.203820978575372,1.6142215349416473,1.4753511592573354,1.779652378677914,1,0,0,1,1,1
-1.3569847437859641,1.1984495749345945,0.6277899671836883,-0.8999620442944629,1.0393227104759402,1.2556828014060302,-0.7788988846392675,-1.3137147008550945,-0.5083789531910133,-0.37034728403838346,-0.42765899970357973,-1.1379413671524115,0,1,0,0,0,0
1.5187831824064506,-0.41016045406685925,-0.7680933986271435,0.5522302706338977,-0.929912548889346,-0.07683187761052493,0.5351267066207379,-0.7571816406770795,0.5248400684342764,0.4234802435536289,1.0590676869846352,-0.16541011854230292,0,1,0,1,1,1
0.7874882458489294,-0.41016045406685925,0.20397053177385358,-0.2297194374044503,-0.8302479371588168,1.3416514903748402,-0.647496325513267,-1.0752005322073737,-0.895836086300497,-0.7672610478343896,0.16703167497170623,0.5910030748211148,0,1,0,1,1,1
-1.2285140116880213,-0.9463637970673437,1.0405802367603676,-0.00630523510777943,0.757512429030995,-0.80756573384541,0.6665292657467384,1.0714269856221124,0.91229720154376,-0.8995656357663917,-0.8439424719762799,-1.4621184500224476,0,0,1,0,0,0
-0.8381606333904253,-0.9463637970673437,1.6822074371666913,0.7979858931602357,2.2559183157382634,-0.46369097797016995,0.14091902924273628,0.7534080940918182,0.7831448238405989,-0.7672610478343896,-0.6060662021061655,-1.6242069914574655,0,0,1,0,0,0
0.43666432358146984,0.1260428889336253,-0.7611910398772548,-0.5201579003901224,-0.606861738452458,0.8258393565619802,-0.910301443765268,-0.5186674720293588,-0.6375313308941746,-0.10573810817437933,0.048093540036649056,0.374885019574424,0,1,0,1,1,0
-0.4478072550928296,-0.9463637970673437,-0.024501194889130166,0.4628645897152294,-0.5450009449645433,-0.20578491106373994,-0.7788988846392675,-0.04163913473391745,2.3329733562785333,-0.8995656357663917,0.5833151472444065,0.9151801576911509,0,1,0,1,0,1
0.23901704343078842,-0.9463637970673437,-1.9808999156909266,0.7979858931602357,-0.7546403006735878,-1.23740917868946,1.06073694312474,0.03786558814865611,1.2997543346532439,1.3496123590776432,0.048093540036649056,0.10473745051606055,1,0,0,0,1,1
-0.7393369933150847,0.6622462319341099,-0.23913168363567033,-1.145717666820801,-0.8027542511641881,0.7398706675931701,-0.5160937663872665,-0.35965802626421167,-0.7666837085973358,-0.23804269610638137,-0.5465971346386369,-0.3815281737889937,0,1,0,0,1,1
-0.3391012510099548,0.1260428889336253,1.6285589450842226,0.9096929943085712,0.9534049417427253,-0.16280056657933495,-0.7788988846392675,1.4689506000349801,-0.5083789531910133,-0.6349564599023876,-0.9034115394438085,-1.4621184500224476,0,0,1,0,0,0
0.05125212728764105,1.1984495749345945,-0.8982521636250455,0.7086202122415673,-0.7374567469269447,-0.20578491106373994,0.009516470116735726,0.6739033712092446,-0.12092182008152969,-0.37034728403838346,-0.3087208647685225,0.5910030748211148,1,0,0,1,1,1
-1.2878081957332257,-0.41016045406685925,-0.7910282202934406,0.7979858931602357,-0.7374567469269447,-1.8821743459555351,0.14091902924273628,0.11737031103122966,2.720430489388017,2.6726582383976636,0.5238460797768778,0.9151801576911509,1,0,0,1,1,1
0.23901704343078842,-0.9463637970673437,-1.209515674870028,0.06071902558122183,-0.5381275234658861,-1.15144048972065,3.4259830073927495,-0.04163913473391745,-0.3792265754878521,0.555784831485631,1.6537583616599212,-0.3815281737889937,1,0,0,1,0,1
1.123488622105088,0.1260428889336253,-0.4996318157148045,-0.7659135229164604,-1.280457045320863,1.0407610789840052,-0.910301443765268,-0.5186674720293588,-0.7666837085973358,-0.6349564599023876,-0.18978272983346534,-0.0033215771072848325,0,1,0,1,1,1
-1.332278833767129,1.734652917935079,0.4176514896870757,-0.6095235813087908,0.13546778340251897,1.6425419017656753,-0.7788988846392675,-1.552228869502815,-0.7666837085973358,-0.7672610478343896,-0.8439424719762799,0.3208555057627513,0,1,0,1,0,0
-0.9023959994393969,-1.4825671400678284,0.9455541125952327,-0.92230346452413,0.15265133714916196,0.009136811358285077,0.6665292657467384,-1.3137147008550945,1.558059090059566,0.02656647975762273,-0.7844734045087512,0.15876696432773324,0,1,0,0,0,0
-0.07227742280653485,0.1260428889336253,-0.8860178240419093,-1.1904005072801351,-0.7340200361776161,-0.24876925554814494,-0.7788988846392675,1.7869694915652745,-0.895836086300497,-0.6349564599023876,0.22650074243923485,0.8611506438794783,1,0,0,1,1,1
-1.6682792100232875,1.1984495749345945,1.0696870088432318,-0.8999620442944629,0.06673356841594702,0.9118080455307902,-0.7788988846392675,-0.28015330338163813,-0.7666837085973358,-0.7672610478343896,-0.8439424719762799,-0.9758528257173933,0,0,1,0,0,0
-0.516983803145568,1.1984495749345945,0.382628410104307,-0.9893277252131313,-0.5071971267219287,0.2240585337803101,-0.910301443765268,0.4353892025615239,-0.5083789531910133,0.02656647975762273,-0.4871280671711083,-1.1379413671524115,0,1,0,0,0,1
-0.39839543505515923,-0.41016045406685925,0.1778949542742739,-0.5201579003901224,-0.21851342377832655,0.39599591171793014,-0.3846912072612659,0.35588447967895037,-0.6375313308941746,-0.7672610478343896,-0.8439424719762799,-0.7057052566590298,0,1,0,0,0,0
-0.2600423389496822,0.6622462319341099,-0.9756024061237986,0.5075474301745636,-0.7718238544202307,0.3100272227491201,-0.7788988846392675,-0.121143857616491,0.13738293532479276,-0.10573810817437933,0.048093540036649056,-0.0033215771072848325,1,0,0,0,1,1
1.3409006302708375,1.1984495749345945,1.0560648934267847,-0.9669863049834642,1.2489620661849845,-1.280393523173865,-0.7788988846392675,1.866474214447848,-0.7666837085973358,2.2757444746016575,0.46437701230934925,-1.732266019080811,0,0,1,0,0,0
1.1877239881540593,-1.4825671400678284,-1.6992544623621333,-0.31908511832311864,-0.7546403006735878,-1.710236968017915,0.797931824872739,1.150931708504686,1.0414495792469214,1.3496123590776432,0.8806604845820494,1.3474162681845325,1,0,0,1,1,1
1.6818421885307628,0.6622462319341099,-0.9599716677907172,-0.7659135229164604,-0.7546403006735878,-0.5496596669389799,-0.7788988846392675,2.0254836602129953,-0.5083789531910133,-0.37034728403838346,-0.7250043370412227,1.077268699126169,1,0,0,1,1,1
-1.5052202038989753,-0.9463637970673437,0.2554277988563574,-0.6542064217681249,-0.23913368827429815,-1.49531524559589,1.8491522978807433,0.9919222627395389,1.1706019569500825,-0.10573810817437933,-0.7250043370412227,0.8611506438794783,0,1,0,1,0,0
-0.5812191691945395,0.6622462319341099,-0.14947406072044894,0.17242612672955726,-0.6927795071856729,-0.63562835590779,-0.25328864813526536,1.707464768682701,0.26653531302795397,-0.8995656357663917,-0.42765899970357973,0.5910030748211148,1,0,0,1,1,1
1.1729004421427582,0.6622462319341099,2.0042444713281666,0.9096929943085712,2.0943929105198196,-0.24876925554814494,-0.7788988846392675,1.4689506000349801,-0.12092182008152969,-0.7672610478343896,-0.5465971346386369,-1.5701774776457929,0,0,1,0,0,0
-0.4774543471154318,0.1260428889336253,-0.5438945607140909,-1.1904005072801351,-0.7512035899242592,0.3530115672335251,-0.3846912072612659,0.11737031103122966,-0.2500741977846909,-0.6349564599023876,-0.5465971346386369,0.9151801576911509,0,1,0,0,1,1
1.3260770842595364,-1.4825671400678284,-0.7403378819609243,0.3064746481075598,-0.7202731931803018,-1.8821743459555351,1.9805548570067437,0.2763797567963768,1.8163638454658886,1.4819169470096454,1.832165564062507,1.2933867543728599,1,0,0,1,1,1
0.9653707979845427,-0.41016045406685925,-1.263054605702498,-1.0563519859021326,-0.589678184705815,-0.7645813893610051,0.009516470116735726,-0.28015330338163813,3.366192377903823,-0.6349564599023876,-0.13031366236593672,0.536973561009442,1,0,0,1,0,1
0.3378406835061291,0.6622462319341099,0.5917443159342693,-0.4978164801604554,-0.06386144005853968,-0.80756573384541,-0.647496325513267,-0.20064858049906456,0.7831448238405989,2.6726582383976636,-0.9034115394438085,-0.8677937980940479,0,0,1,0,0,0
1.6077244584742574,-1.4825671400678284,-1.3539174023677,0.2841332278778927,-0.7477668791749306,-1.796205656986725,0.40372414749473734,0.19687503391380323,2.3329733562785333,2.4080490625336597,1.1780058219196923,1.5635343234312233,1,0,0,1,1,1
-0.9765137294959024,-0.9463637970673437,-0.5845417844634357,-0.11801233625611486,-0.7271466146789589,-0.5496596669389799,0.14091902924273628,0.7534080940918182,0.5248400684342764,-0.23804269610638137,1.1185367544521638,0.05070793670438786,1,0,0,0,1,1
0.17478167738181694,-0.9463637970673437,-1.2417997232028408,-1.168059087050468,-0.555311077212529,-1.366362212142675,1.9805548570067437,-0.5186674720293588,1.0414495792469214,2.0111352987376536,0.22650074243923485,0.6450325886327875,1,0,0,1,0,1
-0.2748658849609833,-0.41016045406685925,0.3551285363547502,-0.05098807556711361,0.7712592720283095,1.5565732127968652,-0.7788988846392675,-1.393219423737668,-0.895836086300497,-0.8995656357663917,-0.4871280671711083,0.536973561009442,0,1,0,1,0,0
0.1253698573441466,0.1260428889336253,-0.7018453627948781,-0.8105963633757945,-0.7718238544202307,-0.11981622209492994,0.2723215883687368,0.594398648326671,-0.5083789531910133,-0.37034728403838346,1.5942892941923925,0.6990621024444602,1,0,0,1,1,1
1.4940772723876155,-1.4825671400678284,0.9363144471787149,0.7086202122415673,2.218114497495649,0.3100272227491201,-0.25328864813526536,0.03786558814865611,-0.2500741977846909,-0.37034728403838346,-0.9034115394438085,-1.354059422399102,0,0,1,0,0,0
0.7528999718225602,-0.41016045406685925,0.07622211427591286,-1.1233762465911339,-0.05698801855988248,0.3100272227491201,-0.5160937663872665,-0.20064858049906456,0.13738293532479276,-0.23804269610638137,0.5833151472444065,-0.3815281737889937,0,0,1,1,0,0
1.4743125443725473,-0.41016045406685925,-0.185556232386534,-0.8552792038351288,-0.22882355602631235,1.2556828014060302,-0.5160937663872665,-1.0752005322073737,-0.7666837085973358,-0.7672610478343896,-0.24925179730099392,-0.11138060473063022,0,1,0,1,0,0
-1.6682792100232875,-0.9463637970673437,-0.19749840863634147,-0.6988892622274592,-0.6206085814497725,1.3846358348592451,-0.7788988846392675,-1.2342099779725209,-0.895836086300497,-0.6349564599023876,-0.7250043370412227,0.05070793670438786,0,1,0,0,0,1
-1.6682792100232875,0.6622462319341099,0.24490991885652696,-0.07332949579678069,-0.7615137221722449,1.8574636241877003,-0.7788988846392675,-1.8702477610331094,-0.895836086300497,-0.8995656357663917,-0.8439424719762799,0.8071211300678055,0,1,0,1,1,0
-1.203808101669186,-0.41016045406685925,0.4335378709368196,0.9767172549975724,-0.5346908127165575,1.5995575572812704,-0.647496325513267,-1.552228869502815,-0.895836086300497,-0.7672610478343896,-0.13031366236593672,-0.8677937980940479,0,0,1,0,1,0
-0.6652192632585792,-0.9463637970673437,-0.40420396696634275,0.7533030527009016,-0.6962162179350015,-0.420706633485765,0.14091902924273628,0.9919222627395389,-0.3792265754878521,-0.10573810817437933,1.8916346315300356,0.5910030748211148,0,1,0,0,0,1
-0.9369842734657661,-0.41016045406685925,0.3331432455217713,0.4628645897152294,0.7197086107883806,0.009136811358285077,-0.25328864813526536,0.7534080940918182,-0.5083789531910133,-0.5026518719703855,-0.6655352695736941,-0.05735109091895752,0,0,1,1,0,0
-1.2828670137294587,0.1260428889336253,-0.5590505336305133,0.5298888504042306,-0.7683871436709021,-0.29175360003254996,-0.647496325513267,1.2304364313872596,-0.2500741977846909,-0.23804269610638137,0.40490794484182063,1.1312982129378417,1,0,0,1,1,0
0.5601938736756458,-1.4825671400678284,-1.9621649419412286,-0.16269517671544903,-0.7477668791749306,-1.5812839345647,0.9293343839987395,0.2763797567963768,2.203820978575372,1.2173077711456413,2.010572766465093,1.6715933510545686,1,0,0,1,1,1
1.6027832764704903,-0.9463637970673437,-1.9348841906916683,-0.11801233625611486,-0.7546403006735878,-1.452330901111485,1.1921395022507406,1.2304364313872596,0.00823055762163154,1.3496123590776432,4.0325210603610655,0.6450325886327875,1,0,0,1,1,1
-0.7047487192887154,-0.41016045406685925,-1.1702927473706601,-0.5201579003901224,-0.7271466146789589,-1.022487456267435,0.009516470116735726,0.8329128169743917,0.6539924461374377,1.085003183213639,0.5238460797768778,1.5095048096195505,1,0,0,1,1,1
-0.06733624080276782,0.6622462319341099,1.4630849371702235,0.23945038741855854,0.8331200655162242,0.5679332896555501,-0.7788988846392675,-0.5186674720293588,-0.12092182008152969,0.15887106768962478,-0.9034115394438085,-1.4621184500224476,0,0,1,0,0,0
0.38231132154003244,-0.41016045406685925,1.7857428184150224,0.10540186604055601,1.4379811573980574,-0.89353442281422,1.1921395022507406,0.5148939254440975,1.0414495792469214,-0.37034728403838346,-0.7250043370412227,-1.732266019080811,0,0,1,0,0,0
-1.5200437499102764,-1.4825671400678284,-1.6529830944462125,-0.31908511832311864,-0.7305833254282875,-1.5812839345647,1.1921395022507406,-0.6776769177945059,0.91229720154376,3.8633995297856822,2.6647325086079077,0.4829440471977694,1,0,0,1,1,1
-1.618867389985617,-0.9463637970673437,-0.39587731196647696,0.9767172549975724,-0.7030896394336588,1.4706045238280552,-0.7788988846392675,-1.3137147008550945,-0.7666837085973358,-0.7672610478343896,-0.5465971346386369,0.5910030748211148,0,1,0,1,1,1
1.0592532560561163,1.734652917935079,1.2355627413405577,-0.2520608576341174,1.8572598688161464,-0.37772228900135996,0.9293343839987395,0.8329128169743917,-0.6375313308941746,-0.5026518719703855,-0.7250043370412227,-1.5701774776457929,0,0,1,0,0,0
0.8072529738639975,-0.9463637970673437,1.7451321150823436,-0.2520608576341174,1.9809814557919758,-1.49531524559589,0.009516470116735726,2.1049883830955687,0.13738293532479276,1.085003183213639,-0.9034115394438085,-1.7862955328924837,0,0,1,0,0,0
1.118547440101321,1.1984495749345945,0.01253050761027289,-0.4978164801604554,-0.20132987003168357,1.3846358348592451,-0.910301443765268,-1.1547052550899473,-0.6375313308941746,-0.7672610478343896,0.10756260750417765,-0.05735109091895752,0,1,0,1,0,0
0.5700762376831798,0.6622462319341099,-0.4737388402985552,-0.4531336397011212,-0.7786972759188879,0.2670428782647151,-0.7788988846392675,0.5148939254440975,-0.7666837085973358,-0.23804269610638137,0.048093540036649056,1.2933867543728599,0,1,0,1,1,1
-0.027806784772631522,-1.4825671400678284,-0.9940452165401679,-0.4531336397011212,-0.7512035899242592,-1.1084561452362451,0.9293343839987395,-0.43916274914678527,0.7831448238405989,2.2757444746016575,1.534820226724864,0.5910030748211148,1,0,0,1,1,1
-0.4527484370965966,0.1260428889336253,-1.841574526109839,-0.4531336397011212,-0.744330168425602,-1.366362212142675,2.2433599752587448,0.9124175398569653,-0.7666837085973358,1.085003183213639,-0.3087208647685225,0.4829440471977694,1,0,0,1,1,1
0.456429051596538,1.1984495749345945,-0.7427847498775515,-0.00630523510777943,-0.6962162179350015,-0.89353442281422,0.40372414749473734,0.8329128169743917,0.3956876907311152,0.4234802435536289,-0.07084459489840814,1.3474162681845325,1,0,0,1,0,1
